POST Name,POST Type,Server Timestamp,Client Timestamp,Stop Number,DescriptorN/A,LIC Trigger POST,1739907072.230925,1739907067.37,5,N/A,
N/A,LIC Trigger POST,1739907077.807325,1739907072.69,5,N/A,
N/A,LIC Trigger POST,1739907091.5324864,1739907086.49,5,N/A,
N/A,LIC Trigger POST,1739907097.0776215,1739907091.92,5,N/A,
LIC Robot V1.0,Robot POST,1739907120.9436717,1739907120,0,arrive
LIC Robot V1.0,Robot POST,1739907127.0078561,1739907127,0,start_arm
LIC Robot V1.0,Robot POST,1739907174.9025805,1739907142,0,end_arm
LIC Robot V1.0,Robot POST,1739907180.9479053,1739907181,0,depart
LIC Robot V1.0,Robot POST,1739907184.1029186,1739907184,1,arrive
LIC Robot V1.0,Robot POST,1739907190.170201,1739907190,1,start_arm
LIC Robot V1.0,Robot POST,1739907205.4955146,1739907206,1,end_arm
LIC Robot V1.0,Robot POST,1739907211.541306,1739907212,1,depart
LIC Robot V1.0,Robot POST,1739907214.6516016,1739907215,2,arrive
LIC Robot V1.0,Robot POST,1739907220.690305,1739907221,2,start_arm
N/A,LIC Trigger POST,1739907231.9406583,1739907226.74,5,N/A,
LIC Robot V1.0,Robot POST,1739907236.0297222,1739907236,2,end_arm
LIC Robot V1.0,Robot POST,1739907243.0970745,1739907242,2,depart
LIC Robot V1.0,Robot POST,1739907247.502649,1739907248,3,arrive
N/A,LIC Trigger POST,1739907247.5975695,1739907242.46,5,N/A,
LIC Robot V1.0,Robot POST,1739907253.549827,1739907254,3,start_arm
N/A,LIC Trigger POST,1739907255.5771494,1739907250.33,5,N/A,
N/A,LIC Trigger POST,1739907262.6509821,1739907257.42,5,N/A,
LIC Robot V1.0,Robot POST,1739907269.8835456,1739907269,3,end_arm
LIC Robot V1.0,Robot POST,1739907276.1294715,1739907276,3,depart
N/A,LIC Trigger POST,1739907277.711979,1739907272.44,5,N/A,
LIC Robot V1.0,Robot POST,1739907279.2053976,1739907279,4,arrive
LIC Robot V1.0,Robot POST,1739907285.2797136,1739907285,4,start_arm
N/A,LIC Trigger POST,1739907287.7847683,1739907281.92,5,N/A,
N/A,LIC Trigger POST,1739907297.9950018,1739907291.84,5,N/A,
LIC Robot V1.0,Robot POST,1739907300.6138964,1739907301,4,end_arm
LIC Robot V1.0,Robot POST,1739907306.9523642,1739907307,4,depart
N/A,LIC Trigger POST,1739907309.0342574,1739907303.87,5,N/A,
LIC Robot V1.0,Robot POST,1739907309.8560956,1739907310,5,arrive
LIC Robot V1.0,Robot POST,1739907315.9048011,1739907316,5,start_arm
N/A,LIC Trigger POST,1739907325.3113346,1739907320.02,5,N/A,
LIC Robot V1.0,Robot POST,1739907332.243769,1739907331,5,end_arm
LIC Robot V1.0,Robot POST,1739907339.018047,1739907339,5,depart
N/A,LIC Trigger POST,1739907340.6968808,1739907335.34,5,N/A,
LIC Robot V1.0,Robot POST,1739907342.0102954,1739907342,6,arrive
LIC Robot V1.0,Robot POST,1739907348.952009,1739907349,6,start_arm
N/A,LIC Trigger POST,1739907350.214926,1739907344.97,5,N/A,
N/A,LIC Trigger POST,1739907355.720366,1739907350.29,5,N/A,
N/A,LIC Trigger POST,1739907361.2448623,1739907355.82,5,N/A,
LIC Robot V1.0,Robot POST,1739907364.2982047,1739907364,6,end_arm
LIC Robot V1.0,Robot POST,1739907370.3670373,1739907370,6,depart
N/A,LIC Trigger POST,1739907372.4127457,1739907366.83,5,N/A,
LIC Robot V1.0,Robot POST,1739907373.466189,1739907373,7,arrive
LIC Robot V1.0,Robot POST,1739907379.5084577,1739907380,7,start_arm
N/A,LIC Trigger POST,1739907380.910686,1739907375.53,5,N/A,
N/A,LIC Trigger POST,1739907388.296257,1739907382.92,5,N/A,
LIC Robot V1.0,Robot POST,1739907394.8562503,1739907395,7,end_arm
LIC Robot V1.0,Robot POST,1739907401.2758431,1739907401,7,depart
N/A,LIC Trigger POST,1739907403.0359843,1739907397.61,5,N/A,
LIC Robot V1.0,Robot POST,1739907404.232668,1739907404,8,arrive
LIC Robot V1.0,Robot POST,1739907410.5105698,1739907410,8,start_arm
LIC Robot V1.0,Robot POST,1739907425.9116602,1739907426,8,end_arm
LIC Robot V1.0,Robot POST,1739907431.9822853,1739907432,8,depart
N/A,LIC Trigger POST,1739907434.9836144,1739907429.67,5,N/A,
LIC Robot V1.0,Robot POST,1739907435.008011,1739907435,9,arrive
LIC Robot V1.0,Robot POST,1739907441.1165416,1739907441,9,start_arm
LIC Robot V1.0,Robot POST,1739907456.451643,1739907457,9,end_arm
LIC Robot V1.0,Robot POST,1739907462.4996514,1739907463,9,depart
LIC Robot V1.0,Robot POST,1739907465.3797235,1739907465,10,arrive
LIC Robot V1.0,Robot POST,1739907471.784595,1739907472,10,start_arm
LIC Robot V1.0,Robot POST,1739907487.158672,1739907487,10,end_arm
LIC Robot V1.0,Robot POST,1739907493.2492685,1739907493,10,depart
LIC Robot V1.0,Robot POST,1739907496.283733,1739907496,R,arrive
LIC Robot V1.0,Robot POST,1739907511.2858315,1739907511,R,depart
LIC Robot V1.0,Robot POST,1739907516.8249938,1739907517,R,arrive
LIC Robot V1.0,Robot POST,1739907531.7272875,1739907532,R,depart
LIC Robot V1.0,Robot POST,1739907534.6858811,1739907535,11,arrive
LIC Robot V1.0,Robot POST,1739907540.7947147,1739907541,11,start_arm
LIC Robot V1.0,Robot POST,1739907556.4141762,1739907556,11,end_arm
LIC Robot V1.0,Robot POST,1739907562.4443598,1739907563,11,depart
LIC Robot V1.0,Robot POST,1739907565.1742127,1739907565,12,arrive
LIC Robot V1.0,Robot POST,1739907571.2224023,1739907571,12,start_arm
LIC Robot V1.0,Robot POST,1739907586.571639,1739907587,12,end_arm
LIC Robot V1.0,Robot POST,1739907593.270811,1739907593,12,depart
LIC Robot V1.0,Robot POST,1739907596.3099754,1739907596,13,arrive
LIC Robot V1.0,Robot POST,1739907602.3835335,1739907602,13,start_arm
LIC Robot V1.0,Robot POST,1739907617.7316482,1739907618,13,end_arm
LIC Robot V1.0,Robot POST,1739907623.768643,1739907624,13,depart
LIC Robot V1.0,Robot POST,1739907626.5302463,1739907627,14,arrive
N/A,LIC Trigger POST,1739907627.592701,1739907621.8,5,N/A,
LIC Robot V1.0,Robot POST,1739907632.583479,1739907633,14,start_arm
N/A,LIC Trigger POST,1739907633.7431293,1739907627.87,5,N/A,
N/A,LIC Trigger POST,1739907641.743696,1739907636.05,5,N/A,
LIC Robot V1.0,Robot POST,1739907647.9202309,1739907648,14,end_arm
LIC Robot V1.0,Robot POST,1739907654.1012313,1739907654,14,depart
N/A,LIC Trigger POST,1739907655.5532544,1739907649.84,5,N/A,
LIC Robot V1.0,Robot POST,1739907657.0156915,1739907657,15,arrive
LIC Robot V1.0,Robot POST,1739907663.1070952,1739907663,15,start_arm
N/A,LIC Trigger POST,1739907664.4597208,1739907658.84,5,N/A,
N/A,LIC Trigger POST,1739907669.9828124,1739907664.16,5,N/A,
LIC Robot V1.0,Robot POST,1739907678.4467552,1739907679,15,end_arm
LIC Robot V1.0,Robot POST,1739907684.584159,1739907685,15,depart
N/A,LIC Trigger POST,1739907687.205949,1739907681.31,5,N/A,
LIC Robot V1.0,Robot POST,1739907687.2421668,1739907687,16,arrive
LIC Robot V1.0,Robot POST,1739907693.3069613,1739907693,16,start_arm
N/A,LIC Trigger POST,1739907694.2711284,1739907688.45,5,N/A,
N/A,LIC Trigger POST,1739907702.871072,1739907697.15,5,N/A,
LIC Robot V1.0,Robot POST,1739907709.381906,1739907709,16,end_arm
LIC Robot V1.0,Robot POST,1739907715.5403337,1739907716,16,depart
LIC Robot V1.0,Robot POST,1739907718.6555295,1739907719,17,arrive
LIC Robot V1.0,Robot POST,1739907725.020215,1739907725,17,start_arm
LIC Robot V1.0,Robot POST,1739907740.478205,1739907740,17,end_arm
LIC Robot V1.0,Robot POST,1739907746.5270638,1739907747,17,depart
LIC Robot V1.0,Robot POST,1739907749.279476,1739907749,18,arrive
LIC Robot V1.0,Robot POST,1739907755.31782,1739907755,18,start_arm
LIC Robot V1.0,Robot POST,1739907770.6318197,1739907771,18,end_arm
LIC Robot V1.0,Robot POST,1739907776.788371,1739907777,18,depart
LIC Robot V1.0,Robot POST,1739907779.7408674,1739907780,19,arrive
LIC Robot V1.0,Robot POST,1739907785.8598573,1739907786,19,start_arm
LIC Robot V1.0,Robot POST,1739907801.2156649,1739907801,19,end_arm
LIC Robot V1.0,Robot POST,1739907807.562627,1739907807,19,depart
LIC Robot V1.0,Robot POST,1739907810.5075908,1739907811,20,arrive
LIC Robot V1.0,Robot POST,1739907816.565895,1739907817,20,start_arm
LIC Robot V1.0,Robot POST,1739907831.944128,1739907832,20,end_arm
LIC Robot V1.0,Robot POST,1739907838.002925,1739907838,20,depart
LIC Robot V1.0,Robot POST,1739907840.4789424,1739907841,L,arrive
LIC Robot V1.0,Robot POST,1739907855.7281244,1739907856,L,depart
LIC Robot V1.0,Robot POST,1739907860.7366076,1739907861,L,arrive
LIC Robot V1.0,Robot POST,1739907875.4749956,1739907876,L,depart
LIC Robot V1.0,Robot POST,1739907878.0913553,1739907878,21,arrive
LIC Robot V1.0,Robot POST,1739907884.1355777,1739907884,21,start_arm
LIC Robot V1.0,Robot POST,1739907899.493605,1739907900,21,end_arm
LIC Robot V1.0,Robot POST,1739907906.0515156,1739907906,21,depart
LIC Robot V1.0,Robot POST,1739907909.2050998,1739907909,22,arrive
LIC Robot V1.0,Robot POST,1739907915.2875493,1739907915,22,start_arm
LIC Robot V1.0,Robot POST,1739907930.7212079,1739907931,22,end_arm
LIC Robot V1.0,Robot POST,1739907936.8618317,1739907937,22,depart
LIC Robot V1.0,Robot POST,1739907939.8935091,1739907940,23,arrive
LIC Robot V1.0,Robot POST,1739907946.1141415,1739907946,23,start_arm
N/A,LIC Trigger POST,1739907955.5999563,1739907949.46,5,N/A,
LIC Robot V1.0,Robot POST,1739907961.5420012,1739907962,23,end_arm
LIC Robot V1.0,Robot POST,1739907967.5769157,1739907968,23,depart
LIC Robot V1.0,Robot POST,1739907971.0759559,1739907971,24,arrive
N/A,LIC Trigger POST,1739907971.978083,1739907963.98,5,N/A,
LIC Robot V1.0,Robot POST,1739907977.2034812,1739907977,24,start_arm
N/A,LIC Trigger POST,1739907979.5560734,1739907972.55,5,N/A,
N/A,LIC Trigger POST,1739907986.7122726,1739907980.2,5,N/A,
LIC Robot V1.0,Robot POST,1739907992.5347207,1739907993,24,end_arm
LIC Robot V1.0,Robot POST,1739907998.6345224,1739907999,24,depart
